START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
Real space primitive cell translation vectors (au)
  1.7621696189158623E+01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.1054897877381013E+01  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00  7.0543476540621057E+00
Number of atoms in the primitive cell
 20
Positions of atoms (au)
  1  2.3933690254246782E+00  3.5773881022656235E+00  1.6078802075907825E+00
  1  2.3932416011915381E+00  7.4774763458600990E+00  5.4463312350116651E+00
  1  1.5228393096278721E+01  3.5774176386850804E+00  1.6080516624428194E+00
  1  1.5228253332133933E+01  7.4774635146196564E+00  5.4464888759656702E+00
  1  1.1204496270348340E+01  1.9501183407911065E+00  5.1350224195036320E+00
  1  6.4177977714669447E+00  1.9500257631078564E+00  5.1352996423273263E+00
  1  6.4172418896276948E+00  9.1048045376666416E+00  1.9193221920993997E+00
  1  1.1203954504763303E+01  9.1048820164380935E+00  1.9190499581526963E+00
  6  1.3196997691203987E+00  1.9716942322215443E+00  8.7408469694388280E-01
  6  1.3196279028355651E+00  9.0831724268837526E+00  6.1801900892785389E+00
  6  1.6302029206786631E+01  1.9716555306303429E+00  8.7414125644704010E-01
  6  1.6301961441207503E+01  9.0832461828947189E+00  6.1802926258185096E+00
  6  1.0130556613131706E+01  3.5558052566430165E+00  4.4012333717201075E+00
  6  7.4912930406861689E+00  3.5557518529825005E+00  4.4013492686238367E+00
  6  7.4911745359603747E+00  7.4991022961357956E+00  2.6530958953067261E+00
  6  1.0130458630831715E+01  7.4991716679821341E+00  2.6529780708823405E+00
  7  2.6550279890995108E+00  1.1054855906563601E+01  7.0542998439909441E+00
  7  1.4966638361283474E+01  3.2087549736398221E-05  3.6396125319377483E-05
  7  1.1465955338792833E+01  5.5276141763435653E+00  3.5270606513329548E+00
  7  6.1557915328206709E+00  5.5273009542370399E+00  3.5272681621596065E+00
Energy cutoff used for G-vectors (au)
  3.0000000000000000E+01
Number of particle types (1=electrons,2=electrons/holes)
  1
Number of G-vectors
 10801
Primitive cell G-vectors (au)
  0.0000000000000000E+00  0.0000000000000000E+00  0.0000000000000000E+00
  3.5655962057983859E-01  0.0000000000000000E+00  0.0000000000000000E+00
 -3.5655962057983859E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  5.6836213024051196E-01  0.0000000000000000E+00
  0.0000000000000000E+00 -5.6836213024051196E-01  0.0000000000000000E+00
  3.5655962057983859E-01  5.6836213024051196E-01  0.0000000000000000E+00
 -3.5655962057983859E-01  5.6836213024051196E-01  0.0000000000000000E+00
  3.5655962057983859E-01 -5.6836213024051196E-01  0.0000000000000000E+00
 -3.5655962057983859E-01 -5.6836213024051196E-01  0.0000000000000000E+00
  7.1311924115967718E-01  0.0000000000000000E+00  0.0000000000000000E+00
 -7.1311924115967718E-01  0.0000000000000000E+00  0.0000000000000000E+00
  0.0000000000000000E+00  0.0000000000000000E+00 -8.9068268467907707E-01
  0.0000000000000000E+00  0.0000000000000000E+00  8.9068268467907707E-01
  7.1311924115967718E-01  5.6836213024051196E-01  0.0000000000000000E+00
 -7.1311924115967718E-01  5.6836213024051196E-01  0.0000000000000000E+00
 -7.1311924115967718E-01 -5.6836213024051196E-01  0.0000000000000000E+00
  7.1311924115967718E-01 -5.6836213024051196E-01  0.0000000000000000E+00
 -3.5655962057983859E-01  0.0000000000000000E+00 -8.9068268467907707E-01
  3.5655962057983859E-01  0.0000000000000000E+00 -8.9068268467907707E-01
 -3.5655962057983859E-01  0.0000000000000000E+00  8.9068268467907707E-01
  3.5655962057983859E-01  0.0000000000000000E+00  8.9068268467907707E-01
  0.0000000000000000E+00 -5.6836213024051196E-01 -8.9068268467907707E-01
  0.0000000000000000E+00  5.6836213024051196E-01 -8.9068268467907707E-01
  0.0000000000000000E+00 -5.6836213024051196E-01  8.9068268467907707E-01
  0.0000000000000000E+00  5.6836213024051196E-01  8.9068268467907707E-01
 -1.0696788617395159E+00  0.0000000000000000E+00  0.0000000000000000E+00
  1.0696788617395159E+00  0.0000000000000000E+00  0.0000000000000000E+00
 -3.5655962057983859E-01  5.6836213024051196E-01  8.9068268467907707E-01
  3.5655962057983859E-01 -5.6836213024051196E-01  8.9068268467907707E-01
 -3.5655962057983859E-01 -5.6836213024051196E-01  8.9068268467907707E-01
 -3.5655962057983859E-01 -5.6836213024051196E-01 -8.9068268467907707E-01
  3.5655962057983859E-01  5.6836213024051196E-01 -8.9068268467907707E-01
 -3.5655962057983859E-01  5.6836213024051196E-01 -8.9068268467907707E-01
  3.5655962057983859E-01 -5.6836213024051196E-01 -8.9068268467907707E-01
  3.5655962057983859E-01  5.6836213024051196E-01  8.9068268467907707E-01
  0.0000000000000000E+00 -1.1367242604810239E+00  0.0000000000000000E+00
  0.0000000000000000E+00  1.1367242604810239E+00  0.0000000000000000E+00
  7.1311924115967718E-01  0.0000000000000000E+00  8.9068268467907707E-01
 -7.1311924115967718E-01  0.0000000000000000E+00 -8.9068268467907707E-01
 -7.1311924115967718E-01  0.0000000000000000E+00  8.9068268467907707E-01
  7.1311924115967718E-01  0.0000000000000000E+00 -8.9068268467907707E-01
 -3.5655962057983859E-01  1.1367242604810239E+00  0.0000000000000000E+00
 -3.5655962057983859E-01 -1.1367242604810239E+00  0.0000000000000000E+00
  3.5655962057983859E-01 -1.1367242604810239E+00  0.0000000000000000E+00
